bullet_rating,bullet_wins,bullet_losses,bullet_draws,blitz_rating,blitz_wins,blitz_losses,blitz_draws,rapid_rating,rapid_wins,rapid_losses,rapid_draws,daily_rating,daily_wins,daily_losses,daily_draws
1428,592,508,28,1505,3622,3813,349,1313,16,15,1,1335,2,0,0
,,,,464,4,12,0,902,2,3,2,,,,
2002,74,69,5,2483,91,47,18,2170,0,0,2,,,,
,,,,895,376,373,32,,,,,1077,73,57,2
1300,429,455,16,1656,1228,1634,94,1466,39,85,10,,,,
1114,40,36,1,1191,356,372,17,,,,,,,,
1186,0,1,0,1146,53,54,3,1212,4170,4086,164,1279,17,9,0
,,,,766,112,91,23,693,0,1,0,,,,
723,4,7,0,602,40,35,13,650,86,113,16,,,,
679,6,11,0,1292,453,437,20,945,2,1,0,1212,285,403,21
779,149,163,3,643,76,121,6,952,1,2,0,1057,31,51,3
1081,0,1,0,1572,173,159,28,,,,,1107,0,3,0
831,27,53,0,1103,17,20,0,,,,,521,0,6,0
,,,,1074,64,60,3,,,,,,,,
646,1,7,0,1146,850,947,42,1378,132,144,10,933,0,1,0
,,,,941,124,83,11,1165,2,0,0,Unrated,0,1,0
1883,76,61,5,1966,57,34,3,,,,,Unrated,0,2,0
865,38,74,2,1106,200,255,12,1436,30,26,2,,,,
,,,,1053,9,14,1,,,,,,,,
1028,2,0,0,1572,553,503,29,1560,36,23,1,,,,
,,,,,,,,,,,,,,,
1466,23,27,1,1846,71,58,17,,,,,1341,0,1,0
908,253,231,9,1125,171,142,20,944,12,7,2,1206,3,0,0
1382,889,908,72,1437,585,535,84,1430,178,123,13,1660,13,2,2
,,,,978,13,8,1,,,,,Unrated,0,8,0
,,,,1366,687,683,46,1387,2,0,1,875,2,3,0
1595,152,146,5,1963,87,56,0,,,,,,,,
2075,728,404,61,1950,323,205,39,1691,19,16,1,1652,68,30,4
995,20,17,0,1014,173,126,19,1281,9,2,0,Unrated,1,0,0
483,0,3,0,755,29,27,1,933,1,1,0,,,,
,,,,936,1135,1099,134,1063,296,281,34,,,,
,,,,1169,191,184,15,1357,34,20,3,,,,
,,,,786,865,899,55,847,32,27,4,1343,195,98,7
694,3,4,0,986,225,216,9,1209,332,314,14,1177,12,3,0
,,,,760,48,36,1,,,,,,,,
709,699,710,6,983,749,787,37,1254,10,10,0,1065,1,2,0
1379,185,294,4,1421,1134,769,41,1457,306,130,10,,,,
555,0,2,0,449,5,19,1,896,4,4,0,,,,
1015,1665,1737,37,1067,1909,2531,238,966,741,996,99,1133,9,5,2
2079,1624,1597,178,2252,11189,11439,2804,,,,,,,,
594,8,8,0,251,65,99,6,461,4,11,0,,,,
,,,,1510,91,60,6,1544,29,10,0,,,,
,,,,1332,170,142,7,1466,53,39,1,1364,1167,752,38
,,,,,,,,,,,,,,,
631,28,21,0,987,1230,1213,99,900,25,18,1,635,0,13,0
848,1478,1515,40,1295,656,626,35,1171,5,8,0,1067,1,7,0
868,91,82,1,1081,789,784,71,1029,0,1,0,,,,
1105,55,44,2,1252,429,503,52,1508,18,8,1,1256,3,3,0
1693,10,6,0,1925,115,54,12,1696,2,0,0,1522,11,2,0
857,1,3,0,1099,37,35,3,,,,,,,,
387,6,28,0,710,5,14,4,675,1,7,1,941,0,2,0
865,3,6,0,985,46,54,4,1051,3,9,0,,,,
713,0,4,0,1017,74,69,4,,,,,1141,1,13,1
,,,,760,0,1,0,1046,12,9,0,,,,
1069,6,16,0,1223,2763,2726,114,1295,191,210,4,1486,192,147,5
628,0,1,0,576,24,31,0,,,,,,,,
,,,,2382,25,7,2,,,,,,,,
1508,8287,7574,679,1406,657,723,53,1550,9,13,0,1806,119,61,18
673,0,2,0,1703,278,129,10,,,,,,,,
,,,,921,1,1,0,,,,,,,,
658,8,22,1,885,812,1029,54,925,9,9,0,1182,6,3,0
354,0,4,0,703,100,106,14,684,0,1,0,,,,
631,0,1,0,293,5,33,0,605,22,44,4,,,,
1255,49,58,2,1422,1400,1540,87,1047,267,295,11,Unrated,0,0,1
381,29,44,0,684,207,183,14,649,6,8,0,,,,
,,,,970,105,125,5,1280,13,11,3,,,,
,,,,450,2,16,1,952,116,107,3,882,0,1,0
,,,,821,11,9,0,,,,,,,,
746,5,10,0,1385,2041,1945,155,800,1,0,0,1110,5,2,1
564,1,6,0,1142,818,926,31,1103,7,6,0,Unrated,1,0,0
1022,1870,1836,25,1414,4611,4574,284,1350,36,43,2,1840,547,286,94
742,28,43,1,1011,1979,2080,107,1171,161,145,13,1298,1211,1074,75
769,547,551,8,950,496,434,21,1067,91,43,8,1084,2,0,0
859,3,5,0,1328,15,20,5,,,,,948,0,1,0
1929,780,638,56,1902,103,42,15,,,,,,,,
975,8,7,0,1347,161,107,12,804,33,37,1,961,27,24,0
800,0,3,0,918,0,2,0,1148,0,1,1,,,,
747,309,317,14,1183,1842,1789,195,1495,5,4,0,805,1,2,0
812,115,107,5,884,456,421,38,,,,,,,,
916,0,2,0,698,162,149,8,723,49,62,5,1008,96,63,0
1107,118,93,5,1305,271,241,21,1326,2,2,0,,,,
904,2,5,0,1468,487,386,41,1389,274,185,33,,,,
1005,132,140,6,1222,737,699,39,1027,28,23,3,,,,
781,0,2,0,1019,419,408,17,,,,,831,0,1,0
1552,3197,3074,171,1724,1917,1791,137,1582,131,89,7,1811,115,51,8
446,9,12,0,956,1660,1583,101,762,1,1,0,,,,
,,,,1089,543,555,34,,,,,,,,
524,1,9,0,928,1,4,0,1119,1,0,0,,,,
,,,,706,13,22,0,,,,,,,,
,,,,1243,1,0,0,,,,,1328,78,42,1
,,,,973,5,6,0,,,,,,,,
,,,,830,71,97,3,,,,,,,,
697,0,4,0,1337,1320,1336,149,1500,19,23,4,1524,1,0,0
1648,152,96,8,1561,98,72,3,1797,6,2,0,1085,0,6,0
1456,335,258,27,1745,1310,1119,128,1482,65,37,9,1300,92,57,6
1043,2,0,0,1089,296,239,25,894,63,71,17,,,,
,,,,1754,289,164,15,,,,,,,,
1131,1022,1002,26,1324,1742,1676,123,984,1,2,0,1124,7,4,0
1031,1097,1110,38,1389,958,991,60,1210,1,1,1,1443,221,145,14
640,129,141,5,840,79,133,6,1028,3,8,1,,,,
584,154,236,2,852,51,76,3,977,0,2,0,1120,1,0,0
870,0,1,0,1146,243,207,17,1297,132,106,8,928,0,1,0
1040,1,0,0,794,761,850,10,1227,355,296,11,,,,
,,,,1028,106,94,2,1109,30,30,2,,,,
382,0,3,0,986,142,146,5,,,,,,,,
654,4,11,0,1116,282,251,26,,,,,1406,1,0,0
656,0,1,0,831,93,76,13,1039,29,30,1,,,,
1305,95,107,8,1302,34,25,2,,,,,,,,
757,0,1,0,1016,9,15,0,1376,1,0,0,1263,25,20,2
1590,791,667,27,1942,2267,1666,182,1871,53,16,3,1613,6,0,4
1050,16,18,0,1033,494,486,50,1049,19,18,3,1135,57,11,1
,,,,856,13,14,0,952,5,10,0,,,,
1034,35,40,0,1455,1127,1118,79,1836,443,318,39,1759,74,47,12
688,0,2,0,1194,9,8,2,1177,72,59,4,,,,
877,4,7,0,1311,151,139,6,1667,40,42,1,1435,1,0,0
674,5,6,0,527,265,308,23,938,1,1,0,977,2,0,0
800,0,1,0,1234,26,5,2,800,1,0,0,,,,
,,,,1622,72,127,4,1659,4,4,1,,,,
1007,75,107,6,1180,168,187,12,1374,5,6,0,1146,37,48,0
921,2,8,0,1306,177,133,15,1257,188,146,19,1336,0,6,2
,,,,1038,11,11,1,1245,46,55,8,,,,
1569,8,6,0,1989,399,398,43,,,,,,,,
1036,457,486,6,1355,432,396,12,1420,32,32,1,1425,129,94,10
,,,,1239,32,20,1,1304,57,50,5,1373,148,112,14
807,137,137,0,1034,412,402,38,1033,3,4,0,,,,
1974,7,1,1,2449,124,49,5,,,,,,,,
1359,449,466,30,1440,1499,1418,112,1270,71,58,12,989,1,1,0
1108,22,18,0,1467,362,367,24,1369,5,4,0,1744,30,17,4
1001,0,1,0,1890,3169,2973,306,,,,,,,,
371,0,9,0,997,426,459,39,1193,2,1,1,1033,2,0,0
2579,6,4,0,2580,92,60,29,1400,1,3,0,,,,
,,,,1068,43,36,4,1315,18,12,0,1720,19,2,0
985,0,1,0,1411,310,285,27,,,,,,,,
1658,14,9,0,2001,204,143,12,1285,0,1,0,,,,
,,,,,,,,,,,,,,,
,,,,1936,360,360,50,,,,,,,,
1337,330,244,39,1740,747,530,61,1529,12,2,0,,,,
,,,,1937,970,884,128,1343,1,0,0,,,,
1156,133,121,8,1399,1838,1787,210,920,4,1,2,1597,123,21,1
1004,3,3,0,1489,983,955,40,1347,96,61,2,,,,
696,0,4,0,1012,228,232,10,1223,134,102,5,,,,
652,0,1,0,852,36,31,2,1125,2,0,1,,,,
,,,,1346,1373,1329,85,1280,139,125,11,1275,2,2,1
1656,2161,2107,94,1800,5996,6078,336,,,,,725,0,2,0
970,4,6,0,958,13,15,0,,,,,,,,
1034,531,554,29,1332,1001,930,127,1267,267,264,9,,,,
1491,95,75,6,1683,76,46,9,1689,53,20,10,1347,9,10,1
934,101,68,3,1117,673,636,66,1242,121,82,12,Unrated,1,1,1
,,,,994,3,4,0,1077,12,11,0,,,,
,,,,1685,1152,1140,119,,,,,,,,
,,,,1004,2,1,0,637,27,32,4,,,,
,,,,1324,42,15,2,1307,6,0,0,1753,226,53,21
842,951,963,2,1419,2447,2442,113,1410,41,32,2,1261,141,135,8
833,0,1,0,917,128,143,12,683,1,4,0,,,,
,,,,,,,,,,,,,,,
1589,1,0,0,,,,,,,,,,,,
,,,,1099,5,4,0,1119,21,16,2,,,,
,,,,890,1113,1123,76,1000,0,4,1,914,0,1,0
885,2,5,0,883,109,120,5,812,6,11,0,,,,
,,,,806,12,26,1,1062,7,6,0,,,,
946,0,1,0,1543,10071,9055,971,1591,454,396,57,1619,18,4,0
1258,311,300,14,1540,867,767,67,1591,91,59,4,1742,157,55,3
756,37,29,0,1025,326,317,91,971,20,13,4,976,1,0,0
1447,28,27,5,1503,17,16,3,1526,19,1,0,991,0,1,0
,,,,1038,8,8,0,,,,,,,,
441,56,109,0,609,771,896,20,832,19,31,1,1000,0,3,0
440,13,33,1,877,44,115,1,1085,2,3,0,Unrated,0,1,0
1044,0,1,0,1155,130,145,10,,,,,,,,
2023,2622,2116,212,2177,663,493,75,1828,11,2,0,1210,3,1,0
1127,299,261,21,1336,1269,1128,148,997,73,49,13,1243,1,1,0
1279,7,5,0,1511,8,7,0,,,,,,,,
1220,75,69,3,1655,785,723,86,1130,3,4,0,,,,
975,2,4,0,1517,423,542,48,1360,7,111,0,,,,
1961,111,66,5,2106,84,22,5,1455,4,0,0,,,,
,,,,757,103,135,4,,,,,,,,
815,0,1,0,479,9,17,1,883,0,1,0,,,,
,,,,1629,470,356,38,,,,,,,,
561,43,90,1,958,486,455,13,769,4,5,1,886,0,3,0
,,,,1164,7,6,0,983,40,39,2,,,,
,,,,962,8,13,1,,,,,,,,
806,0,3,0,775,5,6,1,938,5,4,2,,,,
810,2,3,0,1364,2,0,0,,,,,,,,
,,,,1310,15,15,2,1393,15,5,3,,,,
919,1,0,0,608,1,4,0,748,6,6,0,1155,71,55,4
,,,,1043,307,314,20,,,,,,,,
1908,209,112,8,1737,199,103,7,1463,19,7,2,,,,
,,,,1008,978,997,59,1102,309,316,22,1145,35,32,3
1770,5232,4181,247,1920,3514,2755,228,1681,183,104,16,1609,104,26,2
,,,,689,3,5,0,808,53,55,7,988,22,22,2
843,0,1,0,913,103,78,10,1043,1,1,1,,,,
1423,198,153,10,2011,116,47,8,,,,,,,,
658,7,8,0,822,208,162,12,825,35,14,1,,,,
,,,,960,3,3,0,907,25,43,4,,,,
,,,,1477,15,7,1,1561,1192,1085,43,1365,184,217,7
1265,1,7,0,1536,59,79,3,1383,26,21,5,1566,2,6,0
375,12,25,0,551,170,206,7,951,2,0,0,876,82,80,6
,,,,776,4,5,0,,,,,1337,59,36,4
1115,2,4,0,1527,1974,1883,241,1217,1,1,0,1554,25,5,4
1701,1172,1118,38,1532,4041,4142,171,1689,23,14,3,1381,17,7,1
1614,1837,1888,168,1831,553,491,42,1266,2,1,0,1184,0,1,0
,,,,701,173,164,2,929,372,392,3,,,,
1300,2,1,0,1152,104,102,2,1123,35,36,4,,,,
1263,1,0,0,1335,5,5,2,1670,437,396,64,,,,
1914,62,29,0,2495,1049,802,123,,,,,,,,
,,,,884,2,2,0,,,,,,,,
618,0,3,0,644,57,74,4,917,1,3,0,913,30,39,1
,,,,956,1,2,0,,,,,,,,
492,21,29,0,705,133,168,13,744,10,18,2,751,1,2,0
764,1,5,0,1259,35,25,1,1496,4,3,2,,,,
850,61,75,1,1044,78,65,4,,,,,1226,4,2,0
661,5,10,0,613,169,177,12,1303,2,0,0,1199,28,30,0
1730,107,100,6,1770,87,64,8,1684,21,5,1,641,1,4,0
1749,57,54,3,1975,1710,1422,110,1712,6,2,0,1620,253,85,3
915,380,373,13,1168,222,172,10,1111,108,104,5,1255,46,42,5
1196,310,302,6,1203,1522,1479,106,1081,18,20,3,1172,8,8,0
,,,,911,0,2,0,,,,,,,,
879,117,131,3,955,228,220,23,926,1,7,1,,,,
873,12,19,1,847,46,48,2,1059,76,81,12,1074,3,8,0
836,0,1,0,777,35,27,3,875,13,12,0,,,,
662,0,3,0,855,520,598,42,1136,76,50,17,995,1,2,0
,,,,665,0,1,0,,,,,,,,
1737,3042,3057,236,1857,2512,2327,303,1287,117,151,33,1258,104,66,12
,,,,619,0,1,0,,,,,713,0,1,0
1263,301,282,15,1181,124,128,3,1145,1,0,1,1188,2,0,0
729,11,27,0,1029,206,258,22,1005,9,9,1,992,1,8,0
836,0,1,0,995,75,86,3,897,146,119,3,1544,164,134,7
,,,,1582,2981,3170,219,,,,,,,,
861,503,525,13,1108,515,539,12,1216,7,12,2,,,,
,,,,1399,1056,944,74,1201,1,0,0,,,,
2378,231,139,20,2515,2649,2188,392,1986,5,1,0,,,,
1388,9,5,0,2123,47,10,1,,,,,,,,
1117,417,348,21,1247,1303,1271,75,1030,53,50,14,Unrated,2,0,0
,,,,1019,1,2,0,1220,80,55,6,,,,
569,4,7,0,1016,386,325,15,489,0,3,0,,,,
2113,361,217,42,2218,132,50,10,1811,0,2,0,,,,
630,4,10,0,1065,828,797,52,1195,4,0,0,1164,23,8,0
,,,,,,,,,,,,985,49,38,0
1047,963,917,87,1352,963,917,87,919,46,37,1,1137,1,1,0
,,,,1031,108,99,8,,,,,,,,
1111,6,8,1,1382,9386,9491,608,1031,0,1,0,,,,
1009,6,14,0,1264,75,70,11,1292,403,366,67,968,3,18,0
,,,,874,42,43,8,1690,3,0,0,1326,9,4,0
1105,3539,3570,171,881,247,307,16,,,,,,,,
,,,,1311,1601,1546,117,,,,,,,,
940,1,3,0,1323,41,48,5,,,,,,,,
440,3,18,0,656,1178,1277,41,896,0,1,0,778,0,1,0
642,11,29,0,985,40,55,3,1009,0,2,0,1537,31,11,2
,,,,957,88,86,4,1151,15,24,2,,,,
803,45,19,1,1161,188,167,8,1143,47,34,1,1530,21,6,0
574,26,29,1,1389,834,828,46,1295,4,11,0,1440,19,3,1
2056,3241,2894,184,2018,2407,1838,202,1708,83,35,17,1762,1372,667,187
,,,,2142,25,11,2,,,,,,,,
926,28,24,1,929,1355,1350,62,,,,,,,,
1072,1,2,0,1365,431,359,12,1579,7,1,0,654,3,8,0
,,,,,,,,,,,,1066,3716,5300,169
864,0,2,0,1088,937,949,48,,,,,1017,1,2,0
,,,,816,30,31,2,869,9,12,0,,,,
,,,,1307,223,227,28,,,,,,,,
,,,,919,651,660,36,925,155,163,6,,,,
1457,1130,1066,26,1675,1566,1233,87,1261,15,13,0,1508,24,27,0
542,2,7,0,717,43,44,1,972,11,11,0,1281,2,0,0
1228,257,246,13,1509,398,342,21,,,,,,,,
1187,1,1,0,1315,1,0,0,,,,,1422,229,153,16
,,,,1410,1,0,0,1298,22,33,1,1425,1211,827,146
1172,1910,1960,25,1390,1476,1698,102,1432,191,241,34,1754,128,46,14
931,60,41,3,1115,165,152,10,767,3,4,0,613,0,2,0
,,,,681,3,3,0,834,1,1,1,693,18,16,3
,,,,584,68,65,4,,,,,,,,
1044,0,1,0,1446,307,268,24,1327,2,2,0,1454,813,815,100
1150,142,118,7,1325,537,511,32,1196,10,5,0,1559,50,21,1
663,0,3,0,640,256,279,3,,,,,,,,
,,,,1308,1002,995,77,1238,82,71,2,Unrated,0,1,0
,,,,861,69,90,4,924,44,38,2,,,,
800,0,3,0,739,5,4,1,932,10,15,1,,,,
1396,531,504,36,1466,847,919,100,1468,276,236,25,1341,37,46,10
845,0,1,0,1118,103,111,7,1106,3,2,0,,,,
,,,,584,0,1,0,1008,1,0,0,,,,
1516,18,13,0,1687,13,11,2,1675,22,6,0,,,,
800,1,3,0,806,65,63,8,1059,12,18,0,1259,125,91,5
1551,1,0,0,1039,581,558,47,800,0,1,0,1183,5,10,0
561,4,5,0,848,308,410,34,,,,,,,,
976,42,47,0,1197,184,187,12,1382,214,244,15,1830,205,28,10
761,3,4,0,1427,248,201,14,,,,,,,,
,,,,1060,146,168,6,1091,1,0,0,,,,
,,,,991,14,15,0,,,,,,,,
,,,,861,1,5,0,,,,,,,,
1280,65,95,4,1579,109,98,11,1507,10,15,4,1418,7,18,3
,,,,873,65,76,3,1080,1,0,0,Unrated,0,1,0
,,,,,,,,894,0,2,0,,,,
2071,168,98,20,2156,321,229,47,1183,1,3,1,,,,
,,,,768,0,1,0,,,,,1222,7,2,0
871,0,1,0,752,1,3,0,1055,63,46,6,,,,
,,,,1352,906,877,88,1210,283,275,10,1192,1,1,0
,,,,1364,1,0,0,,,,,,,,
531,18,73,1,1034,244,400,29,943,11,26,2,1409,765,631,140
,,,,,,,,925,0,2,1,803,10,12,0
798,10,12,1,841,53,76,5,,,,,,,,
768,14,11,0,1093,4,5,0,687,0,1,0,,,,
605,2,9,0,1165,14,16,1,,,,,1359,265,249,16
1092,89,91,4,1195,1013,1144,82,1145,23,22,1,1055,44,69,6
1154,26,23,1,1530,1216,1064,95,,,,,968,1,0,0
990,2,1,0,1045,310,348,21,649,0,2,0,,,,
,,,,1364,990,972,80,1359,6,6,0,,,,
,,,,2017,468,453,57,1611,10,3,1,,,,
,,,,1207,340,291,32,840,35,10,1,,,,
,,,,933,137,121,21,1107,1,0,0,,,,
,,,,1046,25,30,3,,,,,,,,
847,11,16,0,989,1125,1131,88,,,,,1051,3,1,0
701,19,20,1,799,715,737,38,1162,1,0,0,,,,
860,0,1,0,594,108,101,18,643,256,299,32,845,0,2,0
1204,284,253,19,1303,793,772,74,1285,82,57,6,771,0,1,0
1759,4,0,0,1236,23,29,6,,,,,1652,2,2,0
,,,,630,4,4,1,,,,,,,,
1221,116,77,4,1275,50,31,6,1176,3,3,3,1107,18,17,0
,,,,1225,119,123,13,,,,,1297,24,26,4
2087,6084,5827,704,2073,2025,1675,197,1867,253,202,24,1545,267,292,26
1027,319,272,11,1179,570,518,59,1072,17,15,2,Unrated,0,3,0
887,90,90,3,1106,680,642,56,1168,2,0,0,1054,8,11,1
,,,,1132,1,0,0,,,,,,,,
1298,4588,4409,200,1564,959,748,86,1515,2,3,1,1619,22,4,5
1700,458,423,74,1979,2124,1869,339,1622,229,219,58,1666,10,6,3
1614,984,874,40,1881,2909,2638,311,1756,72,30,6,1292,27,14,0
,,,,1048,2,2,2,,,,,,,,
564,0,1,0,408,27,53,11,617,0,1,0,,,,
488,0,5,0,1331,689,658,86,835,0,1,0,1174,12,11,0
869,1,4,0,1312,10,9,0,1207,6,7,2,1378,10,4,0
360,3,16,0,361,17,50,4,488,40,80,7,868,0,2,0
953,42,59,0,1541,479,473,34,1551,6,2,0,,,,
,,,,1307,726,669,68,1121,6,4,0,,,,
923,260,267,12,1084,1268,1271,125,1173,215,206,11,1310,101,86,6
895,287,206,4,967,566,590,33,1033,147,151,23,1134,23,26,1
658,1,4,0,633,44,62,2,840,11,11,0,1262,4,19,0
809,22,34,2,1453,1038,962,51,1247,37,30,3,Unrated,1,1,0
,,,,833,1,1,0,,,,,,,,
1435,35,37,0,1613,22,5,1,1631,2,3,0,1279,0,1,0
,,,,1009,1,2,0,,,,,1015,33,21,1
931,49,48,1,989,654,597,50,596,0,1,0,Unrated,0,1,0
1097,214,236,9,1296,32,30,2,1175,3,5,0,,,,
761,1368,1367,11,925,660,667,23,1149,333,289,17,858,0,1,0
,,,,652,7,16,1,928,1,1,0,,,,
,,,,353,1,5,0,,,,,,,,
,,,,1039,1,0,2,838,0,1,0,866,4,2,0
771,29,25,0,1228,1347,1353,97,1016,19,7,7,791,0,2,0
874,9,7,0,1058,56,14,0,1106,9,0,0,Unrated,1,0,0
,,,,983,351,358,21,1005,5,0,0,,,,
2346,24,8,2,2423,37,14,6,,,,,,,,
1266,290,243,12,1386,2307,2327,197,1313,8,7,1,777,8,12,0
,,,,1413,90,75,5,1609,21,18,2,,,,
919,0,3,0,741,28,32,1,1019,8,4,0,574,0,2,0
953,1,8,0,1081,10,12,1,,,,,1002,0,2,0
1108,20,30,0,1225,2090,1987,98,1366,23,18,2,,,,
912,672,654,10,1533,1064,1007,57,1618,36,10,1,1077,3,0,0
1431,1339,1237,57,1445,3353,3310,277,,,,,1107,1,8,0
,,,,1449,55,44,11,1360,1,0,1,1495,87,59,9
641,0,1,0,943,219,183,25,993,5,2,0,,,,
425,0,6,0,476,6,13,2,558,4,22,3,810,2,5,0
768,0,3,0,865,13,30,2,1143,215,188,27,1265,2,1,0
1089,428,458,16,1251,1211,1223,77,1008,1,1,0,,,,
1089,65,56,1,1626,1723,1635,140,1282,204,169,28,1026,0,2,0
1797,467,393,27,2007,193,118,26,1032,1,0,0,,,,
1254,27,22,2,1659,233,181,19,1544,115,63,2,1342,17,26,0
,,,,623,61,62,7,751,14,19,2,,,,
1159,1,0,0,874,149,173,15,911,2,5,0,,,,
,,,,1521,153,47,19,1572,10,2,0,,,,
,,,,1137,335,350,22,1111,8,11,1,,,,
1614,2356,2165,235,1949,1010,892,191,,,,,,,,
1206,683,672,48,1479,124,103,19,1431,12,5,1,1192,2,2,0
811,4,11,0,1068,90,71,10,,,,,,,,
836,0,1,0,420,8,20,3,,,,,,,,
,,,,1269,1610,1531,122,,,,,1502,64,4,0
1669,146,88,13,1911,733,569,76,,,,,,,,
1293,7929,7385,250,1796,2545,2285,144,,,,,,,,
743,14,19,0,872,149,129,7,1177,12,13,2,,,,
,,,,353,0,6,0,,,,,,,,
975,0,1,0,1423,892,834,92,814,11,3,2,1096,1,2,0
840,5,13,0,893,110,118,6,1269,50,30,0,805,2,4,0
,,,,971,51,58,3,1145,1,1,0,1280,11,3,0
,,,,722,40,43,1,906,32,37,1,,,,
853,35,32,2,844,45,52,6,1039,50,62,5,,,,
1031,492,448,15,1131,426,452,33,1123,18,24,0,1275,5,1,0
922,28,33,1,1225,2159,2109,198,948,83,102,4,1273,41,37,4
550,0,7,0,805,211,221,17,,,,,810,0,2,0
670,0,3,0,843,7,16,1,1016,4,5,1,,,,
1620,19,10,0,1694,38,41,2,1668,37,24,3,Unrated,1,0,0
1595,710,612,46,1828,1487,1067,198,1701,21,11,1,1376,366,269,36
,,,,783,3,5,0,,,,,,,,
,,,,939,1215,1233,65,925,1,3,0,872,2,5,0
751,3,3,0,997,346,312,12,721,23,5,1,Unrated,1,1,0
732,1,3,0,1115,124,102,12,1218,356,263,20,1178,1,1,0
,,,,576,23,24,1,,,,,Unrated,0,1,0
920,0,1,0,1225,3,2,0,,,,,,,,
,,,,,,,,1070,37,23,2,,,,
1263,323,308,12,1385,219,229,19,1513,16,18,3,1277,58,42,0
1337,1,0,0,1243,2185,2159,111,,,,,,,,
1065,1636,1669,83,1334,7,11,0,1127,88,56,5,,,,
765,8,22,0,824,11,31,1,,,,,,,,
827,54,73,3,974,207,203,22,1242,2,1,1,646,3,1,0
1840,1671,1405,106,1833,4482,3858,404,1781,461,134,55,1001,20,21,0
,,,,822,0,0,1,,,,,,,,
,,,,1232,462,459,17,1110,1,1,1,1808,166,68,12
,,,,902,0,2,0,1261,2,1,0,1437,44,16,3
1283,7,8,1,718,0,1,0,,,,,,,,
779,5,8,0,1492,132,108,11,1369,2,2,0,,,,
,,,,,,,,,,,,,,,
,,,,1334,731,680,49,1385,14,10,0,1087,0,1,0
961,257,244,2,962,95,106,11,1284,397,379,24,1011,0,1,0
,,,,1033,271,282,17,1228,39,34,2,,,,
972,62,65,5,1343,16,10,0,1466,2,0,0,1267,24,30,0
992,10,11,1,763,102,87,4,1070,26,26,1,731,0,3,0
1569,460,392,53,1770,719,645,91,1501,117,88,10,1422,15,2,3
639,0,1,0,1102,7,5,0,,,,,1433,48,21,1
846,0,3,0,1071,319,308,11,1157,34,35,3,,,,
711,44,67,1,1039,1514,1657,128,1144,113,97,8,1031,22,7,1
1848,37,18,1,2064,31,14,2,1400,7,0,1,,,,
1502,9447,9134,617,1365,2794,2565,200,1322,90,98,8,Unrated,2,0,0
674,6,7,0,913,68,83,6,,,,,,,,
,,,,1131,4,1,0,,,,,,,,
703,237,233,1,778,145,124,15,,,,,,,,
,,,,1103,9,8,0,1362,1,0,0,1683,589,269,108
832,313,295,3,1087,441,409,10,1203,28,25,3,876,1,1,0
1106,10,7,0,1107,681,649,52,1150,19,20,3,,,,
1172,264,237,18,1364,499,565,39,1273,419,281,23,1344,399,427,14
2484,229,131,17,2612,183,55,25,1345,5,3,1,Unrated,0,1,0
992,410,426,9,1243,440,409,39,1373,122,70,12,1220,8,1,0
1544,3445,3954,151,1756,3422,3670,278,1796,63,58,3,2025,145,24,14
1039,0,1,0,606,231,292,6,777,5,19,1,,,,
1284,48,28,0,1710,3187,2863,228,1594,10,3,1,1604,6,1,1
,,,,,,,,,,,,,,,
,,,,901,117,100,1,1063,93,70,7,1008,1,0,0
1326,26,25,0,1725,4,0,0,1187,2,2,0,,,,
1184,95,91,4,1225,210,256,38,1655,15,7,1,1074,13,31,0
724,1,4,0,685,2,8,0,863,77,75,4,,,,
,,,,1105,136,144,13,,,,,,,,
1275,120,98,5,1605,69,41,2,1389,42,28,2,,,,
1125,1,2,0,1625,2541,2648,199,1618,84,71,11,,,,
881,102,48,1,1299,414,334,20,1050,25,2,14,,,,
1258,0,1,0,1550,1340,703,145,1627,751,432,161,,,,
1890,135,147,16,2064,2063,2126,404,1865,5,0,0,,,,
,,,,959,25,35,3,1082,433,409,27,1127,1,2,0
1195,1,1,0,1354,1011,969,49,1575,1238,1079,57,1029,20,34,1
1313,10,2,0,798,0,1,0,,,,,,,,
1341,6236,6189,485,1387,752,725,71,1381,44,31,3,1977,13,6,9
1101,39,40,1,1106,64,65,1,,,,,,,,
,,,,1103,142,134,8,,,,,,,,
799,1,3,0,1048,758,731,62,1248,64,86,3,1306,39,54,5
1228,580,1057,63,1187,580,1057,63,808,222,472,14,,,,
1284,1328,1229,38,1356,566,397,37,1339,38,29,1,1399,36,16,3
,,,,1671,6,4,2,1437,5,2,1,,,,
1377,443,431,18,1928,486,391,26,1846,25,2,4,Unrated,0,1,0
,,,,2287,42,14,5,1400,0,2,0,,,,
766,119,139,6,1072,76,85,4,1229,10,6,0,,,,
835,0,1,0,657,89,87,11,808,15,16,2,,,,
531,0,3,0,786,0,3,0,721,1,4,4,,,,
1206,22,28,1,1714,629,536,57,1221,9,8,0,1300,44,52,0
,,,,1449,317,274,35,,,,,698,3,19,0
1450,333,307,24,1752,2946,2907,390,1548,173,163,24,1180,11,11,1
,,,,1550,379,315,27,,,,,1142,3,0,0
1223,57,53,2,1489,154,118,4,1743,11,2,2,,,,
1073,1,3,0,1454,3031,2503,190,1462,12,9,0,1466,1,0,0
802,0,1,0,823,235,226,15,1124,178,164,8,1399,17,0,0
1542,2117,2474,139,1463,3112,3239,195,1543,1,4,0,,,,
